Data,Pattern,Order,Call Count,Enumerate time (seconds)
patents,query_dense_24_184,VF2++,6883,0.00083797
patents,query_sparse_8_128,GraphQL,27105,0.00241069
patents,query_sparse_8_50,ORBIT,1387404,0.10878664
patents,query_dense_4_62,GraphQL,87181,0.00485165
patents,query_dense_24_149,VF2++,7353068,0.42681833
patents,query_dense_24_144,GraphQL,13986864532,648.3449075
patents,query_sparse_24_188,TurboISO,25959797350,1119.92465208
patents,query_sparse_16_160,GraphQL,12564914,0.45810604
patents,query_sparse_16_63,DPiso,280124597,5.24775399
patents,query_dense_16_46,VF2++,5820351,0.74776865
patents,query_sparse_16_53,ORBIT,489260933,27.81278641
patents,query_sparse_8_85,DPiso,23336,0.00297998
patents,query_dense_8_124,ORBIT,4481,0.00103776
patents,query_dense_4_97,TurboISO,31677,0.00497703
patents,query_sparse_24_101,ORBIT,2015843,0.06718162
patents,query_dense_16_22,TurboISO,11330206,0.4177105
patents,query_sparse_16_86,VF2++,64181490,5.99835092
patents,query_dense_24_58,VF2++,144587003,5.48032485
patents,query_sparse_16_19,VF2++,21140499,0.76497677
patents,query_dense_8_171,ORBIT,4696,0.00104224
patents,query_sparse_32_80,VF2++,14450051,0.45424142
patents,query_sparse_32_26,GraphQL,224358333,9.96981719
patents,query_dense_24_197,TurboISO,617748876,25.28953057
patents,query_dense_32_101,DPiso,31940,0.00180298
patents,query_sparse_8_66,DPiso,29105,0.0031406
patents,query_sparse_8_68,TurboISO,51767,0.00537555
patents,query_sparse_8_121,DPiso,11526,0.00195408
patents,query_dense_4_92,DPiso,14335,0.00221566
patents,query_dense_8_93,VF2++,2672,0.00088101
patents,query_sparse_32_30,ORBIT,29327619999,766.37802763
patents,query_dense_8_76,DPiso,1662,0.00077455
patents,query_sparse_16_152,DPiso,1424409,0.04693708
patents,query_sparse_32_143,ORBIT,31048700683,1100.1693266
patents,query_dense_24_6,ORBIT,54374,0.00380319
patents,query_dense_8_136,ORBIT,774,0.00064591
patents,query_dense_32_88,TurboISO,325,0.00055709
patents,query_dense_32_24,ORBIT,386948128,18.84322744
patents,query_dense_16_125,DPiso,349539,0.01975943
patents,query_dense_4_8,ORBIT,17539,0.00200929
patents,query_sparse_16_131,GraphQL,132653088,4.00281471
patents,query_dense_8_47,ORBIT,19647,0.00160451
patents,query_dense_24_119,VF2++,2151544756,167.95062
patents,query_dense_8_29,VF2++,2870,0.00091389
patents,query_sparse_16_89,VF2++,78105916,2.99759905
patents,query_dense_24_121,DPiso,98927,0.00479222
patents,query_dense_32_103,DPiso,607857142,26.37748688
patents,query_sparse_24_120,ORBIT,1130016355,35.8224558
patents,query_dense_16_48,TurboISO,11500503,0.41838525
patents,query_dense_24_71,GraphQL,1848403,0.05797761
patents,query_sparse_24_107,DPiso,16459784749,632.41968448
patents,query_dense_4_132,VF2++,6299,0.00162457
patents,query_dense_8_156,GraphQL,9647,0.00212539
patents,query_sparse_8_89,ORBIT,35889,0.00384365
patents,query_sparse_24_52,GraphQL,26724193905,840.46847827
patents,query_dense_16_172,VF2++,189178,0.01242624
patents,query_dense_16_91,GraphQL,2604342,0.11905584
patents,query_dense_16_184,GraphQL,16297443,0.73405622
patents,query_dense_24_124,VF2++,96455723,2.83628634
patents,query_sparse_16_135,GraphQL,213745689,9.32667969
patents,query_sparse_16_2,GraphQL,48648201,2.02956283
patents,query_dense_16_129,GraphQL,1034007,0.04972754
patents,query_sparse_16_185,GraphQL,739887288,30.33917392
patents,query_dense_32_75,ORBIT,44325,0.00146843
patents,query_dense_32_19,DPiso,252,0.00055094
patents,query_sparse_8_87,TurboISO,13233,0.00172505
patents,query_dense_4_37,GraphQL,29361,0.00497535
patents,query_sparse_8_36,GraphQL,69385,0.00354397
patents,query_sparse_16_110,VF2++,976383923,152.67517959
patents,query_dense_16_189,VF2++,259,0.00057976
patents,query_dense_8_185,VF2++,21882,0.00284341
patents,query_dense_32_16,VF2++,475228793,15.74786136
patents,query_sparse_24_105,DPiso,8501096801,341.45541201
patents,query_sparse_16_178,DPiso,24297960,1.02053624
patents,query_sparse_8_55,VF2++,618402,0.04472405
patents,query_dense_8_132,DPiso,6710,0.00123526
patents,query_sparse_16_166,DPiso,286279687,10.46243655
patents,query_sparse_24_131,ORBIT,4225738900,118.71224609
patents,query_sparse_8_159,VF2++,10461,0.00140906
patents,query_dense_24_25,VF2++,12525740566,705.2387108
patents,query_dense_8_156,TurboISO,10138,0.00221856
patents,query_dense_24_106,GraphQL,9042,0.00094071
patents,query_sparse_16_68,DPiso,606314437,18.19524733
patents,query_sparse_16_77,ORBIT,658888089,32.69517657
patents,query_dense_8_150,ORBIT,2048,0.00086362
patents,query_sparse_16_150,TurboISO,5397979,0.17488946
patents,query_dense_4_91,VF2++,13534,0.0023168
patents,query_sparse_16_138,GraphQL,39909913,2.11109719
patents,query_sparse_16_189,ORBIT,1299771,0.05012127
patents,query_sparse_24_49,ORBIT,15197987667,383.51109396
patents,query_dense_8_41,GraphQL,290297,0.02647395
patents,query_sparse_16_52,DPiso,31683488505,1645.48067176
patents,query_dense_8_93,DPiso,1397,0.00069846
patents,query_sparse_16_9,TurboISO,930972332,38.7391983
patents,query_dense_24_101,ORBIT,6702,0.0008113
patents,query_dense_4_31,GraphQL,7464,0.00156538
patents,query_dense_24_9,GraphQL,2190894,0.19378989
patents,query_sparse_24_63,GraphQL,1804012581,48.85287973
patents,query_dense_24_6,VF2++,4874430,0.46036479
patents,query_sparse_24_2,VF2++,2019159344,72.72082287
patents,query_sparse_16_118,TurboISO,6409590,0.20278965
patents,query_sparse_8_78,VF2++,767103,0.04994706
patents,query_sparse_24_156,ORBIT,1585574524,79.15525889
patents,query_sparse_8_11,ORBIT,40011,0.00748636
patents,query_dense_24_61,VF2++,326,0.00057881
patents,query_sparse_16_60,VF2++,55057842,2.60296751
patents,query_sparse_16_42,GraphQL,38009877,1.33183941
patents,query_dense_16_53,GraphQL,129902824,5.71428389
patents,query_dense_16_159,ORBIT,187749254,14.56309301
patents,query_dense_32_176,VF2++,255,0.000539
patents,query_dense_16_143,DPiso,20687,0.00192501
patents,query_dense_16_161,GraphQL,3221268,0.16731957
patents,query_dense_8_102,ORBIT,4183,0.00105536
patents,query_sparse_16_54,TurboISO,55449852,2.33534175
patents,query_dense_24_149,GraphQL,723930,0.02816227
patents,query_dense_4_93,TurboISO,30780,0.00473694
patents,query_dense_32_46,VF2++,17915,0.00219434
patents,query_dense_32_13,VF2++,2874,0.00083017
patents,query_sparse_32_86,VF2++,899,0.00068212
patents,query_dense_16_17,ORBIT,4733205,0.22288249
patents,query_dense_16_57,DPiso,54265934,2.12749367
patents,query_dense_24_66,DPiso,630015016,16.78277291
patents,query_dense_24_16,GraphQL,308209774,14.61799844
patents,query_dense_8_117,DPiso,3363,0.00131181
patents,query_dense_16_163,VF2++,2510,0.00075645
patents,query_sparse_8_8,DPiso,17532,0.00281976
patents,query_dense_16_95,VF2++,20516466,0.83872135
patents,query_dense_8_106,GraphQL,216262,0.01833733
patents,query_dense_24_25,ORBIT,10825217,0.23151572
patents,query_dense_8_180,GraphQL,1116,0.00067768
patents,query_sparse_32_4,GraphQL,1592979249,31.05605109
patents,query_dense_16_70,DPiso,1134255849,70.85383905
patents,query_dense_16_47,ORBIT,76968032,2.62589993
patents,query_sparse_8_196,TurboISO,91446,0.00682859
patents,query_dense_32_143,DPiso,2350,0.00061263
patents,query_sparse_16_72,TurboISO,1728890074,58.99577682
patents,query_dense_24_56,GraphQL,9884383723,425.27266704
patents,query_sparse_16_121,GraphQL,78537421,2.9593349
patents,query_sparse_8_64,GraphQL,18017,0.00212747
patents,query_dense_8_88,TurboISO,1980537,0.20475716
patents,query_sparse_16_18,DPiso,548548164,30.87731059
patents,query_dense_32_119,GraphQL,470,0.0005831
patents,query_sparse_8_32,DPiso,47913,0.00537635
patents,query_sparse_8_54,ORBIT,12212,0.00170437
patents,query_sparse_16_169,ORBIT,745908,0.03407344
patents,query_dense_4_191,ORBIT,28725,0.00403766
patents,query_sparse_8_99,DPiso,152701,0.02409502
patents,query_dense_24_67,ORBIT,6884976027,229.82574529
patents,query_sparse_24_16,DPiso,14404909150,940.08773502
patents,query_sparse_24_40,ORBIT,8236798912,161.97708642
patents,query_dense_24_94,VF2++,915,0.00060365
patents,query_dense_24_32,ORBIT,18526120861,1129.91259809
patents,query_dense_8_64,DPiso,3092,0.00117906
patents,query_dense_8_179,TurboISO,22459,0.00276585
patents,query_dense_4_52,TurboISO,31354,0.00480459
patents,query_sparse_8_182,VF2++,9739,0.00146487
patents,query_dense_4_12,TurboISO,6665,0.00206458
patents,query_dense_8_143,ORBIT,7893,0.00131261
patents,query_dense_4_82,VF2++,96866,0.00635922
patents,query_dense_16_25,ORBIT,5428178,0.40563949
patents,query_dense_16_179,TurboISO,68262421,2.71780309
patents,query_dense_24_107,DPiso,2882,0.00083643
patents,query_dense_8_88,VF2++,1198870,0.3579777
patents,query_dense_8_161,ORBIT,4078,0.00105362
patents,query_sparse_16_145,TurboISO,128610882,5.67611398
patents,query_dense_8_159,ORBIT,4904,0.0010054
patents,query_sparse_8_100,DPiso,27161,0.00287051
patents,query_sparse_8_29,VF2++,18752,0.00255179
patents,query_sparse_16_185,ORBIT,598593623,28.71379142
patents,query_dense_16_79,TurboISO,510,0.00062543
patents,query_dense_8_174,VF2++,6689,0.00155845
patents,query_dense_24_186,DPiso,2250,0.00087133
patents,query_dense_24_92,VF2++,1319,0.00094559
patents,query_dense_16_129,DPiso,1036535,0.04785923
patents,query_dense_8_53,VF2++,1434,0.0007318
patents,query_sparse_32_26,ORBIT,932527416,22.37818228
patents,query_dense_4_65,VF2++,29034,0.00423787
patents,query_dense_24_87,ORBIT,35889045,1.62402414
patents,query_dense_8_186,TurboISO,7134,0.00137909
patents,query_dense_24_81,GraphQL,297,0.00056993
patents,query_sparse_24_129,GraphQL,278788951,9.38750234
patents,query_sparse_8_28,GraphQL,21860,0.00253786
patents,query_dense_16_23,TurboISO,102,0.00050598
patents,query_dense_24_125,VF2++,2571541622,122.12376997
patents,query_dense_24_171,TurboISO,18527306188,577.36431703
patents,query_sparse_8_21,VF2++,26603,0.00363988
patents,query_dense_24_199,GraphQL,1500524874,47.45397288
patents,query_sparse_16_24,GraphQL,844432,0.0316719
patents,query_dense_24_68,DPiso,3633,0.00082678
patents,query_dense_4_83,DPiso,28515,0.00409864
patents,query_sparse_8_153,VF2++,49192,0.00528801
patents,query_sparse_24_168,ORBIT,50855528713,1697.29359286
patents,query_sparse_8_183,VF2++,71446,0.00966189
patents,query_sparse_32_49,GraphQL,2848388889,151.9744434
patents,query_dense_4_113,DPiso,87613,0.00461084
patents,query_dense_16_125,VF2++,311530,0.01492937
patents,query_sparse_16_186,ORBIT,223602852,7.43627402
patents,query_dense_8_93,GraphQL,1396,0.00068961
patents,query_dense_32_64,VF2++,3664151,0.19390829
patents,query_dense_8_10,GraphQL,4608,0.00108139
patents,query_dense_4_45,GraphQL,88890,0.00489332
patents,query_dense_4_137,ORBIT,32752,0.0041284
patents,query_dense_24_71,DPiso,2456767,0.10657367
patents,query_dense_16_109,DPiso,1080992265,45.99604145
patents,query_dense_32_39,GraphQL,4295,0.00090927
patents,query_dense_4_12,ORBIT,6665,0.00150526
patents,query_sparse_8_156,ORBIT,55154,0.00634253
patents,query_sparse_32_187,ORBIT,1899253320,58.16866149
patents,query_sparse_8_8,TurboISO,13290,0.00211334
patents,query_dense_8_32,ORBIT,13860,0.00156477
patents,query_dense_8_199,ORBIT,721,0.00065877
patents,query_sparse_8_179,VF2++,162716,0.01697334
patents,query_dense_16_76,GraphQL,441297,0.01425724
patents,query_dense_32_87,TurboISO,5049,0.00085016
patents,query_sparse_16_12,TurboISO,90219697,2.44837097
patents,query_dense_16_95,ORBIT,202,0.00055694
patents,query_sparse_8_128,ORBIT,26683,0.00241007
patents,query_sparse_24_131,VF2++,5398506679,175.2257466
patents,query_sparse_32_165,DPiso,17428739120,1182.17368803
patents,query_dense_16_46,TurboISO,4163213,0.40539922
patents,query_dense_24_135,DPiso,1820804,0.2206711
patents,query_dense_4_123,ORBIT,88304,0.00488165
patents,query_sparse_8_6,VF2++,18656,0.00275225
patents,query_dense_4_57,VF2++,30506,0.00423136
patents,query_sparse_8_57,ORBIT,11060,0.00174186
patents,query_sparse_8_14,TurboISO,9678,0.00153823
patents,query_dense_4_83,GraphQL,26251,0.00345014
patents,query_sparse_8_53,GraphQL,24964,0.00187702
patents,query_dense_32_135,DPiso,1551803307,66.37374094
patents,query_dense_32_57,DPiso,3050,0.00064168
patents,query_sparse_8_161,DPiso,49844,0.00662425
patents,query_sparse_8_26,GraphQL,18154,0.00182962
patents,query_dense_32_30,VF2++,24224289,1.29188199
patents,query_dense_4_74,DPiso,30075,0.00407391
patents,query_dense_8_56,VF2++,1804,0.00086256
patents,query_dense_16_82,ORBIT,9477300,0.38376152
patents,query_sparse_32_191,ORBIT,154996745,3.1326499
patents,query_sparse_16_200,DPiso,3179554,0.1377543
patents,query_sparse_8_50,VF2++,724745,0.10641712
patents,query_dense_32_30,ORBIT,157424,0.00622975
patents,query_dense_32_164,GraphQL,25367793239,962.93428044
patents,query_sparse_24_119,TurboISO,2790728422,93.28086167
patents,query_sparse_8_200,VF2++,11907,0.00150151
patents,query_sparse_8_145,ORBIT,11019,0.00141019
patents,query_dense_8_65,GraphQL,7670,0.00132367
patents,query_dense_4_122,GraphQL,13939,0.00224091
patents,query_dense_24_154,GraphQL,5724,0.00117833
patents,query_dense_24_141,VF2++,6451,0.00114448
patents,query_sparse_8_99,VF2++,61675,0.006512
patents,query_dense_8_125,VF2++,4782,0.0010391
patents,query_dense_16_162,ORBIT,15390306,0.88782568
patents,query_dense_24_99,VF2++,10662,0.00181384
patents,query_sparse_16_134,GraphQL,7741375,0.28236408
patents,query_dense_8_27,TurboISO,1281,0.00072621
patents,query_sparse_16_177,VF2++,2606292,0.13178203
patents,query_dense_32_71,DPiso,1515,0.00047246
patents,query_dense_24_53,TurboISO,3833704376,229.61109675
patents,query_dense_24_157,DPiso,215688886,6.53033123
patents,query_dense_32_191,ORBIT,399740,0.0182808
patents,query_dense_8_133,ORBIT,11911,0.00159623
patents,query_dense_24_144,VF2++,264280965,14.87099282
patents,query_sparse_16_136,DPiso,1530609,0.0694907
patents,query_dense_4_188,TurboISO,2557,0.00108706
patents,query_dense_8_66,VF2++,2044,0.00084146
patents,query_sparse_8_197,ORBIT,13559,0.0018312
patents,query_dense_8_177,VF2++,9300,0.00129785
patents,query_dense_4_72,ORBIT,14251,0.00203614
patents,query_sparse_24_124,ORBIT,28599961101,1011.95595299
patents,query_dense_16_198,DPiso,19629874,2.18594003
patents,query_sparse_16_18,TurboISO,537789839,31.89505961
patents,query_sparse_16_146,ORBIT,4622773,0.1934861
patents,query_dense_4_179,VF2++,95996,0.00642652
patents,query_dense_24_144,ORBIT,14639216938,624.83620222
patents,query_dense_8_92,VF2++,5311,0.0012752
patents,query_sparse_16_183,DPiso,87933526,4.20407227
patents,query_sparse_8_158,VF2++,802620,0.08506329
patents,query_dense_4_96,TurboISO,13182,0.0029081
patents,query_dense_8_139,TurboISO,5864,0.00141362
patents,query_dense_4_108,VF2++,13727,0.00286923
patents,query_dense_8_163,VF2++,6009,0.00182008
patents,query_sparse_8_186,GraphQL,820933,0.04389259
patents,query_sparse_24_15,VF2++,970733757,27.96167496
patents,query_dense_4_6,TurboISO,94992,0.00539647
patents,query_dense_4_75,DPiso,29063,0.00375361
patents,query_dense_24_53,DPiso,2391477784,155.3876163
patents,query_dense_32_6,DPiso,4753,0.00080926
patents,query_dense_8_66,DPiso,8851,0.00165752
patents,query_sparse_16_107,VF2++,620174376,31.24256743
patents,query_sparse_16_71,ORBIT,691554,0.02715611
patents,query_dense_8_170,VF2++,1033952,0.36185891
patents,query_dense_4_79,VF2++,104304,0.00689614
patents,query_dense_16_117,GraphQL,11655922,0.40960887
patents,query_dense_4_103,DPiso,87468,0.00505046
patents,query_dense_32_139,DPiso,149,0.00053933
patents,query_dense_32_55,ORBIT,126,0.00054814
patents,query_dense_8_159,DPiso,5212,0.00096308
patents,query_sparse_8_99,TurboISO,58924,0.00511271
patents,query_sparse_16_133,DPiso,305735887,9.4398843
patents,query_dense_16_189,DPiso,8841,0.00147305
patents,query_sparse_8_137,TurboISO,408629,0.04810695
patents,query_dense_16_5,GraphQL,1030882,0.03790176
patents,query_dense_4_15,VF2++,98703,0.00632902
patents,query_sparse_16_155,ORBIT,6769564,0.24774899
patents,query_dense_32_161,DPiso,2153,0.00061352
patents,query_dense_24_80,VF2++,136069273,6.08504992
patents,query_sparse_32_91,GraphQL,4155,0.00072594
patents,query_dense_16_39,VF2++,2748797,0.10169239
patents,query_sparse_16_145,DPiso,593888895,20.05337259
patents,query_sparse_8_163,TurboISO,15779,0.00261827
patents,query_dense_8_115,DPiso,20746,0.0028013
patents,query_dense_24_103,ORBIT,38119,0.00168011
patents,query_dense_16_134,ORBIT,803,0.00062465
patents,query_dense_32_61,TurboISO,7229472864,209.75725628
patents,query_sparse_8_47,ORBIT,73200,0.00488261
patents,query_dense_24_52,VF2++,717309743,22.4303812
patents,query_sparse_16_115,TurboISO,109553278,3.51460204
patents,query_dense_32_169,DPiso,2334,0.00061743
patents,query_dense_24_162,DPiso,105752126,5.20843352
patents,query_sparse_16_120,ORBIT,4444002,0.18699045
patents,query_sparse_8_171,VF2++,1008442,0.07622789
patents,query_sparse_16_50,GraphQL,726162,0.03356969
patents,query_sparse_24_44,TurboISO,9431465438,284.85808989
patents,query_dense_32_8,VF2++,38060344,4.79239244
patents,query_dense_8_158,VF2++,740309,0.1024289
patents,query_dense_4_20,VF2++,29480,0.00411199
patents,query_sparse_24_50,DPiso,38647587078,1643.16834442
patents,query_sparse_8_77,TurboISO,7717,0.00112267
patents,query_dense_4_20,GraphQL,28364,0.00405106
patents,query_dense_8_41,TurboISO,384750,0.03817969
patents,query_dense_8_30,DPiso,14886,0.00205663
patents,query_dense_32_119,VF2++,2423,0.00064793
patents,query_sparse_8_180,VF2++,9165,0.00128144
patents,query_dense_24_81,ORBIT,152,0.00054793
patents,query_dense_8_2,TurboISO,452,0.00064391
patents,query_dense_16_145,DPiso,115271,0.01159218
patents,query_sparse_8_70,VF2++,9657,0.00142071
patents,query_dense_32_22,ORBIT,908944,0.05476366
patents,query_sparse_16_108,GraphQL,125845814,3.61711449
patents,query_dense_16_1,VF2++,52521916,4.25094599
patents,query_sparse_16_138,DPiso,47259990,2.48190265
patents,query_sparse_8_12,ORBIT,6578,0.00098646
patents,query_dense_8_181,ORBIT,5539,0.00099163
patents,query_dense_32_63,DPiso,2124,0.00068007
patents,query_dense_8_62,DPiso,7307,0.00154667
patents,query_dense_24_145,GraphQL,2434148749,110.44313805
patents,query_dense_16_8,ORBIT,157,0.00055441
patents,query_dense_8_1,DPiso,3043,0.00157759
patents,query_dense_8_169,ORBIT,447160,0.02935942
patents,query_sparse_8_10,VF2++,41416,0.00578677
patents,query_dense_4_8,TurboISO,17539,0.00246356
patents,query_dense_24_143,TurboISO,123953789,3.54721509
patents,query_dense_4_131,GraphQL,86848,0.00476355
patents,query_dense_32_43,TurboISO,46022555405,1023.05433862
patents,query_dense_8_198,ORBIT,2628,0.00090972
patents,query_dense_16_158,TurboISO,208456,0.00961429
patents,query_dense_16_184,ORBIT,17447882,0.7588947
patents,query_dense_24_64,DPiso,22762856964,984.63938594
patents,query_dense_16_157,TurboISO,26014254,0.84484677
patents,query_dense_4_86,ORBIT,28385,0.00369605
patents,query_dense_16_125,TurboISO,688637,0.05225735
patents,query_dense_16_7,TurboISO,233313,0.01484463
patents,query_sparse_16_51,TurboISO,42147899,1.76400107
